MSSV,Họ và Tên,Email
2022105829,Hồ Minh Việt,sv005829@uni.edu.vn
2023105830,Nguyễn Quốc Việt,sv005830@uni.edu.vn
2024105831,Trần Quốc Việt,sv005831@uni.edu.vn
2019105832,Lê Quốc Việt,sv005832@uni.edu.vn
2020105833,Phạm Quốc Việt,sv005833@uni.edu.vn
2021105834,Hoàng Quốc Việt,sv005834@uni.edu.vn
2022105835,Vũ Quốc Việt,sv005835@uni.edu.vn
2023105836,Đặng Quốc Việt,sv005836@uni.edu.vn
2024105837,Bùi Quốc Việt,sv005837@uni.edu.vn
2019105838,Đỗ Quốc Việt,sv005838@uni.edu.vn
2020105839,Hồ Quốc Việt,sv005839@uni.edu.vn
2021105840,Nguyễn Anh Việt,sv005840@uni.edu.vn
2022105841,Trần Anh Việt,sv005841@uni.edu.vn
2023105842,Lê Anh Việt,sv005842@uni.edu.vn
2024105843,Phạm Anh Việt,sv005843@uni.edu.vn
2019105844,Hoàng Anh Việt,sv005844@uni.edu.vn
2020105845,Vũ Anh Việt,sv005845@uni.edu.vn
2021105846,Đặng Anh Việt,sv005846@uni.edu.vn
2022105847,Bùi Anh Việt,sv005847@uni.edu.vn
2023105848,Đỗ Anh Việt,sv005848@uni.edu.vn
2024105849,Hồ Anh Việt,sv005849@uni.edu.vn
2019105850,Nguyễn Tuấn Việt,sv005850@uni.edu.vn
2020105851,Trần Tuấn Việt,sv005851@uni.edu.vn
2021105852,Lê Tuấn Việt,sv005852@uni.edu.vn
2022105853,Phạm Tuấn Việt,sv005853@uni.edu.vn
2023105854,Hoàng Tuấn Việt,sv005854@uni.edu.vn
2024105855,Vũ Tuấn Việt,sv005855@uni.edu.vn
2019105856,Đặng Tuấn Việt,sv005856@uni.edu.vn
2020105857,Bùi Tuấn Việt,sv005857@uni.edu.vn
2021105858,Đỗ Tuấn Việt,sv005858@uni.edu.vn
2022105859,Hồ Tuấn Việt,sv005859@uni.edu.vn
2023105860,Nguyễn Hữu Việt,sv005860@uni.edu.vn
2024105861,Trần Hữu Việt,sv005861@uni.edu.vn
2019105862,Lê Hữu Việt,sv005862@uni.edu.vn
2020105863,Phạm Hữu Việt,sv005863@uni.edu.vn
2021105864,Hoàng Hữu Việt,sv005864@uni.edu.vn
2022105865,Vũ Hữu Việt,sv005865@uni.edu.vn
2023105866,Đặng Hữu Việt,sv005866@uni.edu.vn
2024105867,Bùi Hữu Việt,sv005867@uni.edu.vn
2019105868,Đỗ Hữu Việt,sv005868@uni.edu.vn
2020105869,Hồ Hữu Việt,sv005869@uni.edu.vn
2021105870,Nguyễn Thành Việt,sv005870@uni.edu.vn
2022105871,Trần Thành Việt,sv005871@uni.edu.vn
2023105872,Lê Thành Việt,sv005872@uni.edu.vn
2024105873,Phạm Thành Việt,sv005873@uni.edu.vn
2019105874,Hoàng Thành Việt,sv005874@uni.edu.vn
2020105875,Vũ Thành Việt,sv005875@uni.edu.vn
2021105876,Đặng Thành Việt,sv005876@uni.edu.vn
2022105877,Bùi Thành Việt,sv005877@uni.edu.vn
2023105878,Đỗ Thành Việt,sv005878@uni.edu.vn
2024105879,Hồ Thành Việt,sv005879@uni.edu.vn
2019105880,Nguyễn Ngọc Việt,sv005880@uni.edu.vn
2020105881,Trần Ngọc Việt,sv005881@uni.edu.vn
2021105882,Lê Ngọc Việt,sv005882@uni.edu.vn
2022105883,Phạm Ngọc Việt,sv005883@uni.edu.vn
2023105884,Hoàng Ngọc Việt,sv005884@uni.edu.vn
2024105885,Vũ Ngọc Việt,sv005885@uni.edu.vn
2019105886,Đặng Ngọc Việt,sv005886@uni.edu.vn
2020105887,Bùi Ngọc Việt,sv005887@uni.edu.vn
2021105888,Đỗ Ngọc Việt,sv005888@uni.edu.vn
2022105889,Hồ Ngọc Việt,sv005889@uni.edu.vn
2023105890,Nguyễn Việt,sv005890@uni.edu.vn
2024105891,Trần Việt,sv005891@uni.edu.vn
2019105892,Lê Việt,sv005892@uni.edu.vn
2020105893,Phạm Việt,sv005893@uni.edu.vn
2021105894,Hoàng Việt,sv005894@uni.edu.vn
2022105895,Vũ Việt,sv005895@uni.edu.vn
2023105896,Đặng Việt,sv005896@uni.edu.vn
2024105897,Bùi Việt,sv005897@uni.edu.vn
2019105898,Đỗ Việt,sv005898@uni.edu.vn
2020105899,Hồ Việt,sv005899@uni.edu.vn
2021105900,Nguyễn Thị Yến,sv005900@uni.edu.vn
2022105901,Trần Thị Yến,sv005901@uni.edu.vn
2023105902,Lê Thị Yến,sv005902@uni.edu.vn
2024105903,Phạm Thị Yến,sv005903@uni.edu.vn
2019105904,Hoàng Thị Yến,sv005904@uni.edu.vn
2020105905,Vũ Thị Yến,sv005905@uni.edu.vn
2021105906,Đặng Thị Yến,sv005906@uni.edu.vn
2022105907,Bùi Thị Yến,sv005907@uni.edu.vn
2023105908,Đỗ Thị Yến,sv005908@uni.edu.vn
2024105909,Hồ Thị Yến,sv005909@uni.edu.vn
2019105910,Nguyễn Văn Yến,sv005910@uni.edu.vn
2020105911,Trần Văn Yến,sv005911@uni.edu.vn
2021105912,Lê Văn Yến,sv005912@uni.edu.vn
2022105913,Phạm Văn Yến,sv005913@uni.edu.vn
2023105914,Hoàng Văn Yến,sv005914@uni.edu.vn
2024105915,Vũ Văn Yến,sv005915@uni.edu.vn
2019105916,Đặng Văn Yến,sv005916@uni.edu.vn
2020105917,Bùi Văn Yến,sv005917@uni.edu.vn
2021105918,Đỗ Văn Yến,sv005918@uni.edu.vn
2022105919,Hồ Văn Yến,sv005919@uni.edu.vn
2023105920,Nguyễn Minh Yến,sv005920@uni.edu.vn
2024105921,Trần Minh Yến,sv005921@uni.edu.vn
2019105922,Lê Minh Yến,sv005922@uni.edu.vn
2020105923,Phạm Minh Yến,sv005923@uni.edu.vn
2021105924,Hoàng Minh Yến,sv005924@uni.edu.vn
2022105925,Vũ Minh Yến,sv005925@uni.edu.vn
2023105926,Đặng Minh Yến,sv005926@uni.edu.vn
2024105927,Bùi Minh Yến,sv005927@uni.edu.vn
2019105928,Đỗ Minh Yến,sv005928@uni.edu.vn
2020105929,Hồ Minh Yến,sv005929@uni.edu.vn
2021105930,Nguyễn Quốc Yến,sv005930@uni.edu.vn
2022105931,Trần Quốc Yến,sv005931@uni.edu.vn
2023105932,Lê Quốc Yến,sv005932@uni.edu.vn
2024105933,Phạm Quốc Yến,sv005933@uni.edu.vn
2019105934,Hoàng Quốc Yến,sv005934@uni.edu.vn
2020105935,Vũ Quốc Yến,sv005935@uni.edu.vn
2021105936,Đặng Quốc Yến,sv005936@uni.edu.vn
2022105937,Bùi Quốc Yến,sv005937@uni.edu.vn
2023105938,Đỗ Quốc Yến,sv005938@uni.edu.vn
2024105939,Hồ Quốc Yến,sv005939@uni.edu.vn
2019105940,Nguyễn Anh Yến,sv005940@uni.edu.vn
2020105941,Trần Anh Yến,sv005941@uni.edu.vn
2021105942,Lê Anh Yến,sv005942@uni.edu.vn
2022105943,Phạm Anh Yến,sv005943@uni.edu.vn
2023105944,Hoàng Anh Yến,sv005944@uni.edu.vn
2024105945,Vũ Anh Yến,sv005945@uni.edu.vn
2019105946,Đặng Anh Yến,sv005946@uni.edu.vn
2020105947,Bùi Anh Yến,sv005947@uni.edu.vn
2021105948,Đỗ Anh Yến,sv005948@uni.edu.vn
2022105949,Hồ Anh Yến,sv005949@uni.edu.vn
2023105950,Nguyễn Tuấn Yến,sv005950@uni.edu.vn
2024105951,Trần Tuấn Yến,sv005951@uni.edu.vn
2019105952,Lê Tuấn Yến,sv005952@uni.edu.vn
2020105953,Phạm Tuấn Yến,sv005953@uni.edu.vn
2021105954,Hoàng Tuấn Yến,sv005954@uni.edu.vn
2022105955,Vũ Tuấn Yến,sv005955@uni.edu.vn
2023105956,Đặng Tuấn Yến,sv005956@uni.edu.vn
2024105957,Bùi Tuấn Yến,sv005957@uni.edu.vn
2019105958,Đỗ Tuấn Yến,sv005958@uni.edu.vn
2020105959,Hồ Tuấn Yến,sv005959@uni.edu.vn
2021105960,Nguyễn Hữu Yến,sv005960@uni.edu.vn
2022105961,Trần Hữu Yến,sv005961@uni.edu.vn
2023105962,Lê Hữu Yến,sv005962@uni.edu.vn
2024105963,Phạm Hữu Yến,sv005963@uni.edu.vn
2019105964,Hoàng Hữu Yến,sv005964@uni.edu.vn
2020105965,Vũ Hữu Yến,sv005965@uni.edu.vn
2021105966,Đặng Hữu Yến,sv005966@uni.edu.vn
2022105967,Bùi Hữu Yến,sv005967@uni.edu.vn
2023105968,Đỗ Hữu Yến,sv005968@uni.edu.vn
2024105969,Hồ Hữu Yến,sv005969@uni.edu.vn
2019105970,Nguyễn Thành Yến,sv005970@uni.edu.vn
2020105971,Trần Thành Yến,sv005971@uni.edu.vn
2021105972,Lê Thành Yến,sv005972@uni.edu.vn
2022105973,Phạm Thành Yến,sv005973@uni.edu.vn
2023105974,Hoàng Thành Yến,sv005974@uni.edu.vn
2024105975,Vũ Thành Yến,sv005975@uni.edu.vn
2019105976,Đặng Thành Yến,sv005976@uni.edu.vn
2020105977,Bùi Thành Yến,sv005977@uni.edu.vn
2021105978,Đỗ Thành Yến,sv005978@uni.edu.vn
2022105979,Hồ Thành Yến,sv005979@uni.edu.vn
2023105980,Nguyễn Ngọc Yến,sv005980@uni.edu.vn
2024105981,Trần Ngọc Yến,sv005981@uni.edu.vn
2019105982,Lê Ngọc Yến,sv005982@uni.edu.vn
2020105983,Phạm Ngọc Yến,sv005983@uni.edu.vn
2021105984,Hoàng Ngọc Yến,sv005984@uni.edu.vn
2022105985,Vũ Ngọc Yến,sv005985@uni.edu.vn
2023105986,Đặng Ngọc Yến,sv005986@uni.edu.vn
2024105987,Bùi Ngọc Yến,sv005987@uni.edu.vn
2019105988,Đỗ Ngọc Yến,sv005988@uni.edu.vn
2020105989,Hồ Ngọc Yến,sv005989@uni.edu.vn
2021105990,Nguyễn Yến,sv005990@uni.edu.vn
2022105991,Trần Yến,sv005991@uni.edu.vn
2023105992,Lê Yến,sv005992@uni.edu.vn
2024105993,Phạm Yến,sv005993@uni.edu.vn
2019105994,Hoàng Yến,sv005994@uni.edu.vn
2020105995,Vũ Yến,sv005995@uni.edu.vn
2021105996,Đặng Yến,sv005996@uni.edu.vn
2022105997,Bùi Yến,sv005997@uni.edu.vn
2023105998,Đỗ Yến,sv005998@uni.edu.vn
2024105999,Hồ Yến,sv005999@uni.edu.vn
2019106000,Nguyễn Thị An,sv006000@uni.edu.vn
2020106001,Trần Thị An,sv006001@uni.edu.vn
2021106002,Lê Thị An,sv006002@uni.edu.vn
2022106003,Phạm Thị An,sv006003@uni.edu.vn
2023106004,Hoàng Thị An,sv006004@uni.edu.vn
2024106005,Vũ Thị An,sv006005@uni.edu.vn
2019106006,Đặng Thị An,sv006006@uni.edu.vn
2020106007,Bùi Thị An,sv006007@uni.edu.vn
2021106008,Đỗ Thị An,sv006008@uni.edu.vn
2022106009,Hồ Thị An,sv006009@uni.edu.vn
2023106010,Nguyễn Văn An,sv006010@uni.edu.vn
2024106011,Trần Văn An,sv006011@uni.edu.vn
2019106012,Lê Văn An,sv006012@uni.edu.vn
2020106013,Phạm Văn An,sv006013@uni.edu.vn
2021106014,Hoàng Văn An,sv006014@uni.edu.vn
2022106015,Vũ Văn An,sv006015@uni.edu.vn
2023106016,Đặng Văn An,sv006016@uni.edu.vn
2024106017,Bùi Văn An,sv006017@uni.edu.vn
2019106018,Đỗ Văn An,sv006018@uni.edu.vn
2020106019,Hồ Văn An,sv006019@uni.edu.vn
2021106020,Nguyễn Minh An,sv006020@uni.edu.vn
2022106021,Trần Minh An,sv006021@uni.edu.vn
2023106022,Lê Minh An,sv006022@uni.edu.vn
2024106023,Phạm Minh An,sv006023@uni.edu.vn
2019106024,Hoàng Minh An,sv006024@uni.edu.vn
2020106025,Vũ Minh An,sv006025@uni.edu.vn
2021106026,Đặng Minh An,sv006026@uni.edu.vn
2022106027,Bùi Minh An,sv006027@uni.edu.vn
2023106028,Đỗ Minh An,sv006028@uni.edu.vn
2024106029,Hồ Minh An,sv006029@uni.edu.vn
2019106030,Nguyễn Quốc An,sv006030@uni.edu.vn
2020106031,Trần Quốc An,sv006031@uni.edu.vn
2021106032,Lê Quốc An,sv006032@uni.edu.vn
2022106033,Phạm Quốc An,sv006033@uni.edu.vn
2023106034,Hoàng Quốc An,sv006034@uni.edu.vn
2024106035,Vũ Quốc An,sv006035@uni.edu.vn
2019106036,Đặng Quốc An,sv006036@uni.edu.vn
2020106037,Bùi Quốc An,sv006037@uni.edu.vn
2021106038,Đỗ Quốc An,sv006038@uni.edu.vn
2022106039,Hồ Quốc An,sv006039@uni.edu.vn
2023106040,Nguyễn Anh An,sv006040@uni.edu.vn
2024106041,Trần Anh An,sv006041@uni.edu.vn
2019106042,Lê Anh An,sv006042@uni.edu.vn
2020106043,Phạm Anh An,sv006043@uni.edu.vn
2021106044,Hoàng Anh An,sv006044@uni.edu.vn
2022106045,Vũ Anh An,sv006045@uni.edu.vn
2023106046,Đặng Anh An,sv006046@uni.edu.vn
2024106047,Bùi Anh An,sv006047@uni.edu.vn
2019106048,Đỗ Anh An,sv006048@uni.edu.vn
2020106049,Hồ Anh An,sv006049@uni.edu.vn
2021106050,Nguyễn Tuấn An,sv006050@uni.edu.vn
2022106051,Trần Tuấn An,sv006051@uni.edu.vn
2023106052,Lê Tuấn An,sv006052@uni.edu.vn
2024106053,Phạm Tuấn An,sv006053@uni.edu.vn
2019106054,Hoàng Tuấn An,sv006054@uni.edu.vn
2020106055,Vũ Tuấn An,sv006055@uni.edu.vn
2021106056,Đặng Tuấn An,sv006056@uni.edu.vn
2022106057,Bùi Tuấn An,sv006057@uni.edu.vn
2023106058,Đỗ Tuấn An,sv006058@uni.edu.vn
2024106059,Hồ Tuấn An,sv006059@uni.edu.vn
2019106060,Nguyễn Hữu An,sv006060@uni.edu.vn
2020106061,Trần Hữu An,sv006061@uni.edu.vn
2021106062,Lê Hữu An,sv006062@uni.edu.vn
2022106063,Phạm Hữu An,sv006063@uni.edu.vn
2023106064,Hoàng Hữu An,sv006064@uni.edu.vn
2024106065,Vũ Hữu An,sv006065@uni.edu.vn
2019106066,Đặng Hữu An,sv006066@uni.edu.vn
2020106067,Bùi Hữu An,sv006067@uni.edu.vn
2021106068,Đỗ Hữu An,sv006068@uni.edu.vn
2022106069,Hồ Hữu An,sv006069@uni.edu.vn
2023106070,Nguyễn Thành An,sv006070@uni.edu.vn
2024106071,Trần Thành An,sv006071@uni.edu.vn
2019106072,Lê Thành An,sv006072@uni.edu.vn
2020106073,Phạm Thành An,sv006073@uni.edu.vn
2021106074,Hoàng Thành An,sv006074@uni.edu.vn
2022106075,Vũ Thành An,sv006075@uni.edu.vn
2023106076,Đặng Thành An,sv006076@uni.edu.vn
2024106077,Bùi Thành An,sv006077@uni.edu.vn
2019106078,Đỗ Thành An,sv006078@uni.edu.vn
2020106079,Hồ Thành An,sv006079@uni.edu.vn
2021106080,Nguyễn Ngọc An,sv006080@uni.edu.vn
2022106081,Trần Ngọc An,sv006081@uni.edu.vn
2023106082,Lê Ngọc An,sv006082@uni.edu.vn
2024106083,Phạm Ngọc An,sv006083@uni.edu.vn
2019106084,Hoàng Ngọc An,sv006084@uni.edu.vn
2020106085,Vũ Ngọc An,sv006085@uni.edu.vn
2021106086,Đặng Ngọc An,sv006086@uni.edu.vn
2022106087,Bùi Ngọc An,sv006087@uni.edu.vn
2023106088,Đỗ Ngọc An,sv006088@uni.edu.vn
2024106089,Hồ Ngọc An,sv006089@uni.edu.vn
2019106090,Nguyễn An,sv006090@uni.edu.vn
2020106091,Trần An,sv006091@uni.edu.vn
2021106092,Lê An,sv006092@uni.edu.vn
2022106093,Phạm An,sv006093@uni.edu.vn
2023106094,Hoàng An,sv006094@uni.edu.vn
2024106095,Vũ An,sv006095@uni.edu.vn
2019106096,Đặng An,sv006096@uni.edu.vn
2020106097,Bùi An,sv006097@uni.edu.vn
2021106098,Đỗ An,sv006098@uni.edu.vn
2022106099,Hồ An,sv006099@uni.edu.vn
2023106100,Nguyễn Thị Bình,sv006100@uni.edu.vn
2024106101,Trần Thị Bình,sv006101@uni.edu.vn
2019106102,Lê Thị Bình,sv006102@uni.edu.vn
2020106103,Phạm Thị Bình,sv006103@uni.edu.vn
2021106104,Hoàng Thị Bình,sv006104@uni.edu.vn
2022106105,Vũ Thị Bình,sv006105@uni.edu.vn
2023106106,Đặng Thị Bình,sv006106@uni.edu.vn
2024106107,Bùi Thị Bình,sv006107@uni.edu.vn
2019106108,Đỗ Thị Bình,sv006108@uni.edu.vn
2020106109,Hồ Thị Bình,sv006109@uni.edu.vn
2021106110,Nguyễn Văn Bình,sv006110@uni.edu.vn
2022106111,Trần Văn Bình,sv006111@uni.edu.vn
2023106112,Lê Văn Bình,sv006112@uni.edu.vn
2024106113,Phạm Văn Bình,sv006113@uni.edu.vn
2019106114,Hoàng Văn Bình,sv006114@uni.edu.vn
2020106115,Vũ Văn Bình,sv006115@uni.edu.vn
2021106116,Đặng Văn Bình,sv006116@uni.edu.vn
2022106117,Bùi Văn Bình,sv006117@uni.edu.vn
2023106118,Đỗ Văn Bình,sv006118@uni.edu.vn
2024106119,Hồ Văn Bình,sv006119@uni.edu.vn
2019106120,Nguyễn Minh Bình,sv006120@uni.edu.vn
2020106121,Trần Minh Bình,sv006121@uni.edu.vn
2021106122,Lê Minh Bình,sv006122@uni.edu.vn
2022106123,Phạm Minh Bình,sv006123@uni.edu.vn
2023106124,Hoàng Minh Bình,sv006124@uni.edu.vn
2024106125,Vũ Minh Bình,sv006125@uni.edu.vn
2019106126,Đặng Minh Bình,sv006126@uni.edu.vn
2020106127,Bùi Minh Bình,sv006127@uni.edu.vn
2021106128,Đỗ Minh Bình,sv006128@uni.edu.vn
2022106129,Hồ Minh Bình,sv006129@uni.edu.vn
2023106130,Nguyễn Quốc Bình,sv006130@uni.edu.vn
2024106131,Trần Quốc Bình,sv006131@uni.edu.vn
2019106132,Lê Quốc Bình,sv006132@uni.edu.vn
2020106133,Phạm Quốc Bình,sv006133@uni.edu.vn
2021106134,Hoàng Quốc Bình,sv006134@uni.edu.vn
2022106135,Vũ Quốc Bình,sv006135@uni.edu.vn
2023106136,Đặng Quốc Bình,sv006136@uni.edu.vn
2024106137,Bùi Quốc Bình,sv006137@uni.edu.vn
2019106138,Đỗ Quốc Bình,sv006138@uni.edu.vn
2020106139,Hồ Quốc Bình,sv006139@uni.edu.vn
2021106140,Nguyễn Anh Bình,sv006140@uni.edu.vn
2022106141,Trần Anh Bình,sv006141@uni.edu.vn
2023106142,Lê Anh Bình,sv006142@uni.edu.vn
2024106143,Phạm Anh Bình,sv006143@uni.edu.vn
2019106144,Hoàng Anh Bình,sv006144@uni.edu.vn
2020106145,Vũ Anh Bình,sv006145@uni.edu.vn
2021106146,Đặng Anh Bình,sv006146@uni.edu.vn
2022106147,Bùi Anh Bình,sv006147@uni.edu.vn
2023106148,Đỗ Anh Bình,sv006148@uni.edu.vn
2024106149,Hồ Anh Bình,sv006149@uni.edu.vn
2019106150,Nguyễn Tuấn Bình,sv006150@uni.edu.vn
2020106151,Trần Tuấn Bình,sv006151@uni.edu.vn
2021106152,Lê Tuấn Bình,sv006152@uni.edu.vn
2022106153,Phạm Tuấn Bình,sv006153@uni.edu.vn
2023106154,Hoàng Tuấn Bình,sv006154@uni.edu.vn
2024106155,Vũ Tuấn Bình,sv006155@uni.edu.vn
2019106156,Đặng Tuấn Bình,sv006156@uni.edu.vn
2020106157,Bùi Tuấn Bình,sv006157@uni.edu.vn
2021106158,Đỗ Tuấn Bình,sv006158@uni.edu.vn
2022106159,Hồ Tuấn Bình,sv006159@uni.edu.vn
2023106160,Nguyễn Hữu Bình,sv006160@uni.edu.vn
2024106161,Trần Hữu Bình,sv006161@uni.edu.vn
2019106162,Lê Hữu Bình,sv006162@uni.edu.vn
2020106163,Phạm Hữu Bình,sv006163@uni.edu.vn
2021106164,Hoàng Hữu Bình,sv006164@uni.edu.vn
2022106165,Vũ Hữu Bình,sv006165@uni.edu.vn
2023106166,Đặng Hữu Bình,sv006166@uni.edu.vn
2024106167,Bùi Hữu Bình,sv006167@uni.edu.vn
2019106168,Đỗ Hữu Bình,sv006168@uni.edu.vn
2020106169,Hồ Hữu Bình,sv006169@uni.edu.vn
2021106170,Nguyễn Thành Bình,sv006170@uni.edu.vn
2022106171,Trần Thành Bình,sv006171@uni.edu.vn
2023106172,Lê Thành Bình,sv006172@uni.edu.vn
2024106173,Phạm Thành Bình,sv006173@uni.edu.vn
2019106174,Hoàng Thành Bình,sv006174@uni.edu.vn
2020106175,Vũ Thành Bình,sv006175@uni.edu.vn
2021106176,Đặng Thành Bình,sv006176@uni.edu.vn
2022106177,Bùi Thành Bình,sv006177@uni.edu.vn
2023106178,Đỗ Thành Bình,sv006178@uni.edu.vn
2024106179,Hồ Thành Bình,sv006179@uni.edu.vn
2019106180,Nguyễn Ngọc Bình,sv006180@uni.edu.vn
2020106181,Trần Ngọc Bình,sv006181@uni.edu.vn
2021106182,Lê Ngọc Bình,sv006182@uni.edu.vn
2022106183,Phạm Ngọc Bình,sv006183@uni.edu.vn
2023106184,Hoàng Ngọc Bình,sv006184@uni.edu.vn
2024106185,Vũ Ngọc Bình,sv006185@uni.edu.vn
2019106186,Đặng Ngọc Bình,sv006186@uni.edu.vn
2020106187,Bùi Ngọc Bình,sv006187@uni.edu.vn
2021106188,Đỗ Ngọc Bình,sv006188@uni.edu.vn
2022106189,Hồ Ngọc Bình,sv006189@uni.edu.vn
2023106190,Nguyễn Bình,sv006190@uni.edu.vn
2024106191,Trần Bình,sv006191@uni.edu.vn
2019106192,Lê Bình,sv006192@uni.edu.vn
2020106193,Phạm Bình,sv006193@uni.edu.vn
2021106194,Hoàng Bình,sv006194@uni.edu.vn
2022106195,Vũ Bình,sv006195@uni.edu.vn
2023106196,Đặng Bình,sv006196@uni.edu.vn
2024106197,Bùi Bình,sv006197@uni.edu.vn
2019106198,Đỗ Bình,sv006198@uni.edu.vn
2020106199,Hồ Bình,sv006199@uni.edu.vn
2021106200,Nguyễn Thị Chi,sv006200@uni.edu.vn
2022106201,Trần Thị Chi,sv006201@uni.edu.vn
2023106202,Lê Thị Chi,sv006202@uni.edu.vn
2024106203,Phạm Thị Chi,sv006203@uni.edu.vn
2019106204,Hoàng Thị Chi,sv006204@uni.edu.vn
2020106205,Vũ Thị Chi,sv006205@uni.edu.vn
2021106206,Đặng Thị Chi,sv006206@uni.edu.vn
2022106207,Bùi Thị Chi,sv006207@uni.edu.vn
2023106208,Đỗ Thị Chi,sv006208@uni.edu.vn
2024106209,Hồ Thị Chi,sv006209@uni.edu.vn
2019106210,Nguyễn Văn Chi,sv006210@uni.edu.vn
2020106211,Trần Văn Chi,sv006211@uni.edu.vn
2021106212,Lê Văn Chi,sv006212@uni.edu.vn
2022106213,Phạm Văn Chi,sv006213@uni.edu.vn
2023106214,Hoàng Văn Chi,sv006214@uni.edu.vn
2024106215,Vũ Văn Chi,sv006215@uni.edu.vn
2019106216,Đặng Văn Chi,sv006216@uni.edu.vn
2020106217,Bùi Văn Chi,sv006217@uni.edu.vn
2021106218,Đỗ Văn Chi,sv006218@uni.edu.vn
2022106219,Hồ Văn Chi,sv006219@uni.edu.vn
2023106220,Nguyễn Minh Chi,sv006220@uni.edu.vn
2024106221,Trần Minh Chi,sv006221@uni.edu.vn
2019106222,Lê Minh Chi,sv006222@uni.edu.vn
2020106223,Phạm Minh Chi,sv006223@uni.edu.vn
2021106224,Hoàng Minh Chi,sv006224@uni.edu.vn
2022106225,Vũ Minh Chi,sv006225@uni.edu.vn
2023106226,Đặng Minh Chi,sv006226@uni.edu.vn
2024106227,Bùi Minh Chi,sv006227@uni.edu.vn
2019106228,Đỗ Minh Chi,sv006228@uni.edu.vn
2020106229,Hồ Minh Chi,sv006229@uni.edu.vn
2021106230,Nguyễn Quốc Chi,sv006230@uni.edu.vn
2022106231,Trần Quốc Chi,sv006231@uni.edu.vn
2023106232,Lê Quốc Chi,sv006232@uni.edu.vn
2024106233,Phạm Quốc Chi,sv006233@uni.edu.vn
2019106234,Hoàng Quốc Chi,sv006234@uni.edu.vn
2020106235,Vũ Quốc Chi,sv006235@uni.edu.vn
2021106236,Đặng Quốc Chi,sv006236@uni.edu.vn
2022106237,Bùi Quốc Chi,sv006237@uni.edu.vn
2023106238,Đỗ Quốc Chi,sv006238@uni.edu.vn
2024106239,Hồ Quốc Chi,sv006239@uni.edu.vn
2019106240,Nguyễn Anh Chi,sv006240@uni.edu.vn
2020106241,Trần Anh Chi,sv006241@uni.edu.vn
2021106242,Lê Anh Chi,sv006242@uni.edu.vn
2022106243,Phạm Anh Chi,sv006243@uni.edu.vn
2023106244,Hoàng Anh Chi,sv006244@uni.edu.vn
2024106245,Vũ Anh Chi,sv006245@uni.edu.vn
2019106246,Đặng Anh Chi,sv006246@uni.edu.vn
2020106247,Bùi Anh Chi,sv006247@uni.edu.vn
2021106248,Đỗ Anh Chi,sv006248@uni.edu.vn
2022106249,Hồ Anh Chi,sv006249@uni.edu.vn
2023106250,Nguyễn Tuấn Chi,sv006250@uni.edu.vn
2024106251,Trần Tuấn Chi,sv006251@uni.edu.vn
2019106252,Lê Tuấn Chi,sv006252@uni.edu.vn
2020106253,Phạm Tuấn Chi,sv006253@uni.edu.vn
2021106254,Hoàng Tuấn Chi,sv006254@uni.edu.vn
2022106255,Vũ Tuấn Chi,sv006255@uni.edu.vn
2023106256,Đặng Tuấn Chi,sv006256@uni.edu.vn
2024106257,Bùi Tuấn Chi,sv006257@uni.edu.vn
2019106258,Đỗ Tuấn Chi,sv006258@uni.edu.vn
2020106259,Hồ Tuấn Chi,sv006259@uni.edu.vn
2021106260,Nguyễn Hữu Chi,sv006260@uni.edu.vn
2022106261,Trần Hữu Chi,sv006261@uni.edu.vn
2023106262,Lê Hữu Chi,sv006262@uni.edu.vn
2024106263,Phạm Hữu Chi,sv006263@uni.edu.vn
2019106264,Hoàng Hữu Chi,sv006264@uni.edu.vn
2020106265,Vũ Hữu Chi,sv006265@uni.edu.vn
2021106266,Đặng Hữu Chi,sv006266@uni.edu.vn
2022106267,Bùi Hữu Chi,sv006267@uni.edu.vn
2023106268,Đỗ Hữu Chi,sv006268@uni.edu.vn
2024106269,Hồ Hữu Chi,sv006269@uni.edu.vn
2019106270,Nguyễn Thành Chi,sv006270@uni.edu.vn
2020106271,Trần Thành Chi,sv006271@uni.edu.vn
2021106272,Lê Thành Chi,sv006272@uni.edu.vn
2022106273,Phạm Thành Chi,sv006273@uni.edu.vn
2023106274,Hoàng Thành Chi,sv006274@uni.edu.vn
2024106275,Vũ Thành Chi,sv006275@uni.edu.vn
2019106276,Đặng Thành Chi,sv006276@uni.edu.vn
2020106277,Bùi Thành Chi,sv006277@uni.edu.vn
2021106278,Đỗ Thành Chi,sv006278@uni.edu.vn
2022106279,Hồ Thành Chi,sv006279@uni.edu.vn
2023106280,Nguyễn Ngọc Chi,sv006280@uni.edu.vn
2024106281,Trần Ngọc Chi,sv006281@uni.edu.vn
2019106282,Lê Ngọc Chi,sv006282@uni.edu.vn
2020106283,Phạm Ngọc Chi,sv006283@uni.edu.vn
2021106284,Hoàng Ngọc Chi,sv006284@uni.edu.vn
2022106285,Vũ Ngọc Chi,sv006285@uni.edu.vn
2023106286,Đặng Ngọc Chi,sv006286@uni.edu.vn
2024106287,Bùi Ngọc Chi,sv006287@uni.edu.vn
2019106288,Đỗ Ngọc Chi,sv006288@uni.edu.vn
2020106289,Hồ Ngọc Chi,sv006289@uni.edu.vn
2021106290,Nguyễn Chi,sv006290@uni.edu.vn
2022106291,Trần Chi,sv006291@uni.edu.vn
2023106292,Lê Chi,sv006292@uni.edu.vn
